"URL","Language","Title","Has Alert","H2","Breadcrumb LVL2 Name","Breadcrumb LVL2 URL","Breadcrumb LVL3 Name","Breadcrumb LVL3 URL","Breadcrumb LVL4 Name","Breadcrumb LVL4 URL","Last Modified","Last Crawled","Author","dcterms.subject","dcterms.audience","dcterms.type","desc"
"https://www.canada.ca/en/indigenous-services-canada.html","en","Indigenous Services Canada","false","Follow:; Transformation; Latest news; Services and information; Most requested; Contact us; More information for; What we are doing; Corporate information; Features",,,,,,,"2020-03-29T00:00:00Z","2020-03-31T06:39:51.207Z","Indigenous Services Canada","IN Information and Communications; Information; Government information",,,"Indigenous Services Canada"
"https://www.canada.ca/en/public-health/services/diseases/2019-novel-coronavirus-infection.html","en","Coronavirus disease (COVID-19): Outbreak update","false","On this page; Current situation; Global; Risk to Canadians; How Canada is monitoring COVID-19; History; Contact us; Updates; COVID-19 Virtual Assistant","Health","/en/services/health.html","Diseases and conditions","/en/public-health/services/diseases.html","Coronavirus disease (COVID-19)","/en/public-health/services/diseases/coronavirus-disease-covid-19.html","2020-03-29T00:00:00Z","2020-03-31T02:49:50.462Z","Public Health Agency of Canada",,,"alerts; education and awareness","Information for Canadians on COVID-19 (coronavirus) including current cases, who is most at risk, advice for returning travellers, how the situation is being monitored, how to contact the Government of Canada and updates from various federal departments."
"https://www.inspection.gc.ca/covid-19/latest-updates-for-cfia-employees/eng/1584308233314/1584308415905","en","Coronavirus (COVID 19): latest updates for CFIA employees - Canadian Food Inspection Agency","true","In distress? Contact your Employee and Family Assistance Program or call 9-1-1*; Stay informed; On this page; Leave and work arrangements; Help with organizational readiness","Canadian Food Inspection Agency","/eng/1297964599443/1297965645317","COVID-19","/covid-19/eng/1584729805758/1584729899016",,,"2020-03-29T00:00:00Z","2020-03-31T03:14:30.486Z",,"communications,government communications,health indicators,government information,safety,health care","educators; business; government; general public; media; scientists","reference material","CFIA's Incident Command System on COVID-19 continues to monitor the situation."
"https://www.canada.ca/en/revenue-agency/campaigns/covid-19-update/covid-19-charities.html","en","Charities: CRA and COVID-19","false",,"Canada Revenue Agency","/en/revenue-agency.html","COVID-19: Changes to Canadian taxes and benefits","/en/revenue-agency/campaigns/covid-19-update.html",,,"2020-03-28T00:00:00Z","2020-03-31T06:00:09.030Z","Canada Revenue Agency",,,,
"https://www.canada.ca/en/public-health/services/publications/diseases-conditions/covid-19-be-prepared.html","en","Coronavirus disease (COVID-19): Be prepared factsheet","false","Plan ahead; Get prepared; Stock up on:; Stay healthy and limit spread; Stay informed","Health","/en/services/health.html","Diseases and conditions","/en/public-health/services/diseases.html","Coronavirus disease (COVID-19)","/en/public-health/services/diseases/coronavirus-disease-covid-19.html","2020-03-28T00:00:00Z","2020-03-31T06:00:21.211Z","Public Health Agency of Canada",,,"education and awareness","Coronavirus disease (COVID-19): plan ahead, get prepared, stock up, stay healthy and limit spread"
"https://www.canada.ca/en/public-health/services/publications/diseases-conditions/preventing-covid-19-workplace-employers-employees-essential-service-workers.html","en","Preventing COVID-19 in the workplace: Employers, employees and essential service workers","false","On this page; For all employees; For employers; Work-related travel; Work-related travel for essential workers","Health","/en/services/health.html","Diseases and conditions","/en/public-health/services/diseases.html","Coronavirus disease (COVID-19)","/en/public-health/services/diseases/coronavirus-disease-covid-19.html","2020-03-28T00:00:00Z","2020-03-31T06:38:18.817Z","Public Health Agency of Canada",,,"education and awareness","List of steps you as an employer or employee must take in the workplace to reduce the spread of COVID-19, as well what to do regarding work-related travel."
"https://www.pc.gc.ca/en/pn-np/bc/glacier/activ/randonee-hiking/etat-sentiers-trail-conditions","en","Trail conditions - Glacier National Park","true","Trail conditions","National Parks","/en/pn-np","Glacier National Park","/en/pn-np/bc/glacier","Things to do","/en/pn-np/bc/glacier/activ","2020-03-28T00:00:00Z","2020-03-31T06:46:03.069Z",,"Parks Canada",,,"Find current trail conditions at Glacier National Park."
"https://travel.gc.ca/assistance/emergency-info/financial-assistance/covid-19-financial-help","en","COVID-19: Financial help for Canadians outside Canada
 - Travel.gc.ca","false","Related links","Travel","/","Assistance abroad","/assistance","Request emergency assistance","/assistance/emergency-assistance","2020-03-28T00:00:00Z","2020-03-31T02:52:01.631Z",,"Coronavirus, quarantine, cruise",,,"English description / Description en anglais"
"https://www.canada.ca/en/public-health/services/video/covid-19-physical-distancing-alberta.html","en","Physical distancing works","false","Transcript","Health","/en/services/health.html","Health-related video gallery","/en/services/health/video.html",,,"2020-03-28T00:00:00Z","2020-03-31T02:53:07.791Z","Public Health Agency of Canada",,,"promotional material","This is how social distancing works and some measures you can take."
"https://www.canada.ca/en/public-health/services/diseases/2019-novel-coronavirus-infection/health-professionals.html","en","Coronavirus disease (COVID-19): For health professionals","false","On this page; What health professionals need to know; Transmission; Epidemiological information; Detecting and reporting; Infection prevention and control; Treatment; Guidance; Related links; COVID-19 Virtual Assistant","Health","/en/services/health.html","Diseases and conditions","/en/public-health/services/diseases.html","Coronavirus disease (COVID-19)","/en/public-health/services/diseases/coronavirus-disease-covid-19.html","2020-03-28T00:00:00Z","2020-03-31T03:12:01.621Z","Public Health Agency of Canada","HE Health and Safety",,"education and awareness","What health professionals need to know about COVID-19, including transmission, epidemiological information, detecting and reporting, infection prevention, infection control, treatment and links to additional guidance."
"https://travel.gc.ca/destinations/argentina","en","Travel advice and advisories for Argentina","true","Official Global Travel Advisory; Risk level(s); Safety and security; Entry/exit requirements; Health; Laws & culture; Natural disasters & climate; Assistance","Travel","/","Destinations","/destinations",,,"2020-03-27T00:00:00Z","2020-03-31T06:00:43.675Z",,"Travel",,,"Travel Advice and Advisories from the Government of Canada for Argentina"
"https://www.canada.ca/en/employment-social-development/campaigns/canada-child-benefit.html","en","Canada Child Benefit","false","Canada Child Benefit; Calculator; Did you know?; Features","Employment and Social Development Canada","/en/employment-social-development.html","ESDC Campaigns and promotions","/en/employment-social-development/campaigns.html",,,"2020-03-27T00:00:00Z","2020-03-31T06:36:55.165Z","Employment and Social Development Canada","PR Processes; Programs",,"policies","The new Canada Child Benefit"
"https://cihr-irsc.gc.ca/e/35887.html","en","2020 III News - CIHR","false","March; February; January","Institutes","9466.html","Infection and Immunity","13533.html",,,"2020-03-27T00:00:00Z","2020-03-31T06:01:00.821Z",,"Research institutes; Medical research; Infectious diseases; Immune system; Epidemiology; Immunization; Health; Funding; Research grants",,,
"https://www.canada.ca/en/environment-climate-change/services/national-wildlife-areas/locations/tintamarre.html","en","Tintamarre National Wildlife Area","true","Notice; Description; Management; Map of the area; Summary table; Contact us; Related links","Environment and natural resources","/en/services/environment.html","Wildlife, plants and species","/en/services/environment/wildlife-plants-species.html","Wildlife and habitat conservation","/en/services/environment/wildlife-plants-species/wildlife-habitat-conservation.html","2020-03-27T00:00:00Z","2020-03-31T06:40:24.355Z","Environment and Climate Change Canada",,"general public","program descriptions; education and awareness","Description of Tintamarre National Wildlife Area including a location map and photographs."
"https://www.canada.ca/en/financial-consumer-agency/services/financial-toolkit/taxes-quebec/taxes-quebec-3/8.html","en","9.3.7 What you owe or get back","false","Tip","Money and finances","/en/services/finance.html","Financial literacy programs","/en/financial-consumer-agency/services/financial-literacy-programs.html","Your Financial Toolkit","/en/financial-consumer-agency/services/financial-toolkit.html","2020-03-27T00:00:00Z","2020-03-31T06:40:18.821Z","Financial Consumer Agency of Canada",,"general public","education and awareness","Know how your tax refund or balance owing is determined when you fill out your T1 and TP-1.D-V returns."
"https://www.canada.ca/en/environment-climate-change/services/national-wildlife-areas/locations/big-creek.html","en","Big Creek National Wildlife Area","true","Notice; Description; Planning your visit; Directions; Map of the area; Summary table; Related documents; Contact information","Environment and natural resources","/en/services/environment.html","Wildlife, plants and species","/en/services/environment/wildlife-plants-species.html","Wildlife and habitat conservation","/en/services/environment/wildlife-plants-species/wildlife-habitat-conservation.html","2020-03-27T00:00:00Z","2020-03-31T06:39:40.946Z","Environment and Climate Change Canada",,"general public","program descriptions; education and awareness","Description of Big Creek National Wildlife Area including a location map and photgraphs."
"https://www.pc.gc.ca/en/pn-np/nu/ukkusiksalik/visit","en","Plan your visit - Ukkusiksalik National Park","true","Plan your visit","National Parks","/en/pn-np","Ukkusiksalik National Park","/en/pn-np/nu/ukkusiksalik",,,"2020-03-27T00:00:00Z","2020-03-31T06:46:14.171Z",,"Parks Canada",,,"Ukkusiksalik is a glimpse into pristine Barrenlands terrain with its abundant Arctic wildlife and birdlife."
"https://www.pc.gc.ca/en/pn-np/nu/quttinirpaaq/securite-safety","en","Visitor safety - Quttinirpaaq National Park","true","Visitor safety","National Parks","/en/pn-np","Quttinirpaaq National Park","/en/pn-np/nu/quttinirpaaq",,,"2020-03-27T00:00:00Z","2020-03-31T06:46:13.093Z",,"Parks Canada",,,"On Ellesmere Island, less than 800 kilometres (500 miles) from the North Pole, Quttinirpaaq is the world’s northernmost national park. If heading into the park, it is essential to be self-sufficient and experienced. Individual travellers are welcome, though most visitors arrive with an outfitter for one or two weeks of outdoor activities like hiking, skiing, mountain climbing or traversing ice caps and glaciers."
