"URL","Language","Title","Has Alert","H2","Breadcrumb LVL2 Name","Breadcrumb LVL2 URL","Breadcrumb LVL3 Name","Breadcrumb LVL3 URL","Breadcrumb LVL4 Name","Breadcrumb LVL4 URL","Last Modified","Last Crawled","Author","dcterms.subject","dcterms.audience","dcterms.type","desc"
"https://www.sshrc-crsh.gc.ca/news_room-salle_de_presse/latest_news-nouvelles_recentes/2019/crdc_consultation-ccrd_consultation-fra.aspx","fr","Prenez part à la consultation nationale sur la Classification canadienne de la recherche et du développement 2019","false",,,,,,,,"2012-11-29T00:00:00Z","2020-03-31T03:01:30.474Z",,"Sciences humaines, Recherche, Recherche Scientifique, Financement de recherche, Bourse de recherche, Institut de recherche, Subvention de recherche, Projet de recherche, Bourse d'études, Subvention, Partenariat, Étudiant, Université, Éducation",,,"Conseil de recherches en sciences humaines"
"https://www.sshrc-crsh.gc.ca/news_room-salle_de_presse/latest_news-nouvelles_recentes/sshrc_president_announces_departure-president_du_crsh_annonce_son_depart-fra.aspx","fr","Chad Gaffield annonce qu’il quittera ses fonctions de président du CRSH en août","false",,,,,,,,"2012-11-29T00:00:00Z","2020-03-31T03:01:31.045Z",,"Sciences humaines, Recherche, Recherche Scientifique, Financement de recherche, Bourse de recherche, Institut de recherche, Subvention de recherche, Projet de recherche, Bourse d'études, Subvention, Partenariat, Étudiant, Université, Éducation",,,"Conseil de recherches en sciences humaines"
"https://www.sshrc-crsh.gc.ca/results-resultats/prizes-prix/2011/postdoctoral_chazan-fra.aspx","fr","May Chazan","false","Contenu archivé; May Chazan",,,,,,,"2012-11-29T00:00:00Z","2020-03-31T03:01:31.858Z",,"Sciences humaines, Recherche, Recherche Scientifique, Financement de recherche, Bourse de recherche, Institut de recherche, Subvention de recherche, Projet de recherche, Bourse d'études, Subvention, Partenariat, Étudiant, Université, Éducation",,,"Conseil de recherches en sciences humaines"
"https://www.sshrc-crsh.gc.ca/results-resultats/prizes-prix/2007/aurora_nguyen-aurore_nguyen-fra.aspx","fr","Vinh-Kim Nguyen","false","Contenu archivé; Vinh-Kim Nguyen",,,,,,,"2012-11-29T00:00:00Z","2020-03-31T03:01:32.544Z",,"Sciences humaines, Recherche, Recherche Scientifique, Financement de recherche, Bourse de recherche, Institut de recherche, Subvention de recherche, Projet de recherche, Bourse d'études, Subvention, Partenariat, Étudiant, Université, Éducation",,,"Conseil de recherches en sciences humaines"
"https://www.sshrc-crsh.gc.ca/results-resultats/prizes-prix/aurora-aurore-fra.aspx","fr","Recherche subventionnée - Prix Aurore du CRSH","false","Contenu archivé; Valeur; Admissibilité; Évaluation; Sélection; Règlements administratifs; Renseignements supplémentaires",,,,,,,"2012-11-29T00:00:00Z","2020-03-31T03:01:32.959Z",,"Sciences humaines, Recherche, Recherche Scientifique, Financement de recherche, Bourse de recherche, Institut de recherche, Subvention de recherche, Projet de recherche, Bourse d'études, Subvention, Partenariat, Étudiant, Université, Éducation",,,"Conseil de recherches en sciences humaines"
"https://www.sshrc-crsh.gc.ca/results-resultats/prizes-prix/taylor-fra.aspx","fr","Recherche subventionnée - Médaille d'ord - Charles Taylor","false","Contenu archivé; Charles Taylor",,,,,,,"2012-11-29T00:00:00Z","2020-03-31T03:01:33.549Z",,"Sciences humaines, Recherche, Recherche Scientifique, Financement de recherche, Bourse de recherche, Institut de recherche, Subvention de recherche, Projet de recherche, Bourse d'études, Subvention, Partenariat, Étudiant, Université, Éducation",,,"Conseil de recherches en sciences humaines"
"https://www.sshrc-crsh.gc.ca/results-resultats/recipients-recipiendaires/2017/doctoral-doctorat-fra.aspx","fr","Programmes de bourses de doctorat du CRSH : attribution des bourses du concours de novembre 2017","false",,,,,,,,"2012-11-29T00:00:00Z","2020-03-31T03:01:35.174Z",,"Sciences humaines, Recherche, Recherche Scientifique, Financement de recherche, Bourse de recherche, Institut de recherche, Subvention de recherche, Projet de recherche, Bourse d'études, Subvention, Partenariat, Étudiant, Université, Éducation",,,"Conseil de recherches en sciences humaines"
"https://www.sshrc-crsh.gc.ca/results-resultats/recipients-recipiendaires/2017/mandela_doctoral_masters-mandela_doctorat_maitrise-fra.aspx","fr","Bourses d’études supérieures du Canada en l’honneur de Nelson Mandela : attribution du concours de 2017","false","Bourses de doctorat : attribution des bourses du concours de novembre 2017; Bourses de maîtrise : attribution du concours de décembre 2017",,,,,,,"2012-11-29T00:00:00Z","2020-03-31T03:01:35.825Z",,"Sciences humaines, Recherche, Recherche Scientifique, Financement de recherche, Bourse de recherche, Institut de recherche, Subvention de recherche, Projet de recherche, Bourse d'études, Subvention, Partenariat, Étudiant, Université, Éducation",,,"Conseil de recherches en sciences humaines"
"https://www.sshrc-crsh.gc.ca/results-resultats/stats-statistiques/index-fra.aspx","fr","Statistiques relatives aux concours","false",,,,,,,,"2012-11-29T00:00:00Z","2020-03-31T03:01:36.254Z",,"Sciences humaines, Recherche, Recherche Scientifique, Financement de recherche, Bourse de recherche, Institut de recherche, Subvention de recherche, Projet de recherche, Bourse d'études, Subvention, Partenariat, Étudiant, Université, Éducation",,,"Conseil de recherches en sciences humaines"
"https://www.sshrc-crsh.gc.ca/results-resultats/recipients-recipiendaires/2015/synthesis_nov-synthese_nov-fra.aspx","fr","Subventions de synthèse des connaissances – Comment mettre à contribution les nouvelles technologies au profit des Canadiens?","false","Subventions de synthèse des connaissances – Comment mettre à contribution les nouvelles technologies au profit des Canadiens?; Attributions du concours de novembre 2015",,,,,,,"2012-11-29T00:00:00Z","2020-03-31T03:01:36.410Z",,"Sciences humaines, Recherche, Recherche Scientifique, Financement de recherche, Bourse de recherche, Institut de recherche, Subvention de recherche, Projet de recherche, Bourse d'études, Subvention, Partenariat, Étudiant, Université, Éducation",,,"Conseil de recherches en sciences humaines"
"https://www.sshrc-crsh.gc.ca/society-societe/community-communite/Imagining_Canadas_Future-Imaginer_l_avenir_du_Canada-fra.aspx","fr","Imaginer l’avenir du Canada","false","Défis de demain; Comment contribuer à un avenir meilleur pour le Canada?",,,,,,,"2012-11-29T00:00:00Z","2020-03-31T03:01:36.809Z",,"Sciences humaines, Recherche, Recherche Scientifique, Financement de recherche, Bourse de recherche, Institut de recherche, Subvention de recherche, Projet de recherche, Bourse d'études, Subvention, Partenariat, Étudiant, Université, Éducation",,,"Conseil de recherches en sciences humaines"
"https://www.sshrc-crsh.gc.ca/society-societe/knowledge_mobilization-mobilisation_des_connaissances/index-fra.aspx","fr","Pleins feux sur la recherche","false","Subventions de synthèse des connaissances sur le développement de compétences pour répondre aux besoins futurs du marché du travail canadien; Enrichir la recherche concernant les Métis; Intégrer les étudiants internationaux; Investir dans le capital humain; Tirer profit du mentorat; Accroître la participation des personnes handicapées au marché du travail; Assurer la viabilité des entreprises familiales; Insister sur la littératie numérique dans les programmes d’études; Anticiper l’évolution démographique de la main-d’œuvre au Canada; Équilibrer l’offre et la demande de compétences; Développer des compétences dans les cours de sciences au primaire; Réduire les disparités en matière de compétences; Développer le commerce de l’artisanat traditionnel; Favoriser l’intégration du personnel infirmier formé à l’étranger; Réformer les programmes de doctorat en sciences humaines; Proposer de nouvelles perspectives d’emploi aux jeunes des régions nordiques; Accueillir les travailleurs étrangers et contribuer à leur intégration",,,,,,,"2012-11-29T00:00:00Z","2020-03-31T03:01:37.359Z",,"Sciences humaines, Recherche, Recherche Scientifique, Financement de recherche, Bourse de recherche, Institut de recherche, Subvention de recherche, Projet de recherche, Bourse d'études, Subvention, Partenariat, Étudiant, Université, Éducation",,,"Conseil de recherches en sciences humaines"
"https://www.sshrc-crsh.gc.ca/society-societe/knowledge_mobilization-mobilisation_des_connaissances/videos/andersen-fra.aspx","fr","Enrichir la recherche concernant les Métis","false",,,,,,,,"2012-11-29T00:00:00Z","2020-03-31T03:01:38.021Z",,"Sciences humaines, Recherche, Recherche Scientifique, Financement de recherche, Bourse de recherche, Institut de recherche, Subvention de recherche, Projet de recherche, Bourse d'études, Subvention, Partenariat, Étudiant, Université, Éducation",,,"Conseil de recherches en sciences humaines"
"https://www.sshrc-crsh.gc.ca/society-societe/knowledge_mobilization-mobilisation_des_connaissances/videos/pruneau-fra.aspx","fr","Développer des compétences dans les cours de sciences au primaire","false",,,,,,,,"2012-11-29T00:00:00Z","2020-03-31T03:01:38.348Z",,"Sciences humaines, Recherche, Recherche Scientifique, Financement de recherche, Bourse de recherche, Institut de recherche, Subvention de recherche, Projet de recherche, Bourse d'études, Subvention, Partenariat, Étudiant, Université, Éducation",,,"Conseil de recherches en sciences humaines"
"https://www.sshrc-crsh.gc.ca/transparency-transparence/atip-aiprp/reports-rapports/2013-2014_designation_order-arrete_sur_la_delegation_info-fra.aspx","fr","Arrêté sur la délégation de 2013-2014","false",,,,,,,,"2012-11-29T00:00:00Z","2020-03-31T03:01:38.826Z",,"Sciences humaines, Recherche, Recherche Scientifique, Financement de recherche, Bourse de recherche, Institut de recherche, Subvention de recherche, Projet de recherche, Bourse d'études, Subvention, Partenariat, Étudiant, Université, Éducation",,,"Conseil de recherches en sciences humaines"
"https://www.sshrc-crsh.gc.ca/transparency-transparence/atip-aiprp/reports-rapports/2015-2016_designation_order-arrete_sur_la_delegation-fra.aspx","fr","Arrêté sur la délégation de 2013-2014","false",,,,,,,,"2012-11-29T00:00:00Z","2020-03-31T03:01:39.365Z",,"Sciences humaines, Recherche, Recherche Scientifique, Financement de recherche, Bourse de recherche, Institut de recherche, Subvention de recherche, Projet de recherche, Bourse d'études, Subvention, Partenariat, Étudiant, Université, Éducation",,,"Conseil de recherches en sciences humaines"
"https://www.sshrc-crsh.gc.ca/transparency-transparence/disclosure-divulgation/contracts-contrats/2007/1_details_quarter-semestre-fra.aspx","fr","Divulgation proactive - DÃ©penses relatives aux contrats - Conseil de recherches en sciences humaine","false",,,,,,,,"2012-11-29T00:00:00Z","2020-03-31T03:01:41.083Z",,"Sciences humaines, Recherche, Recherche Scientifique, Financement de recherche, Bourse de recherche, Institut de recherche, Subvention de recherche, Projet de recherche, Bourse d'études, Subvention, Partenariat, Étudiant, Université, Éducation",,,"Conseil de recherches en sciences humaines"
"https://www.sshrc-crsh.gc.ca/transparency-transparence/disclosure-divulgation/contracts-contrats/2007/3_details_quarter-semestre-fra.aspx","fr","Divulgation proactive - >DÃ©penses relatives aux contrats - Conseil de recherches en sciences humaine","false",,,,,,,,"2012-11-29T00:00:00Z","2020-03-31T03:01:42.862Z",,"Sciences humaines, Recherche, Recherche Scientifique, Financement de recherche, Bourse de recherche, Institut de recherche, Subvention de recherche, Projet de recherche, Bourse d'études, Subvention, Partenariat, Étudiant, Université, Éducation",,,"Conseil de recherches en sciences humaines"
"https://www.sshrc-crsh.gc.ca/transparency-transparence/atip-aiprp/reports-rapports/2016-2017_stats_ati-statistiques_acces_loi_information-fra.aspx","fr","Rapport statistique sur la Loi sur l’accès à l’information de 2016-2017","false",,,,,,,,"2012-11-29T00:00:00Z","2020-03-31T03:01:43.057Z",,"Sciences humaines, Recherche, Recherche Scientifique, Financement de recherche, Bourse de recherche, Institut de recherche, Subvention de recherche, Projet de recherche, Bourse d'études, Subvention, Partenariat, Étudiant, Université, Éducation",,,"Conseil de recherches en sciences humaines"
"https://www.sshrc-crsh.gc.ca/transparency-transparence/disclosure-divulgation/contracts-contrats/2008/1_details_quarter-semestre-fra.aspx","fr","Divulgation proactive - Dépenses relatives aux contrats - Conseil de recherches en sciences humaine","false",,,,,,,,"2012-11-29T00:00:00Z","2020-03-31T03:01:43.402Z",,"Sciences humaines, Recherche, Recherche Scientifique, Financement de recherche, Bourse de recherche, Institut de recherche, Subvention de recherche, Projet de recherche, Bourse d'études, Subvention, Partenariat, Étudiant, Université, Éducation",,,"Conseil de recherches en sciences humaines"
"https://www.sshrc-crsh.gc.ca/transparency-transparence/disclosure-divulgation/contracts-contrats/2008/3_quarter-semestre-fra.aspx","fr","Divulgation proactive - Dépenses relatives aux contrats - Conseil de recherches en sciences humaine","false",,,,,,,,"2012-11-29T00:00:00Z","2020-03-31T03:01:43.809Z",,"Sciences humaines, Recherche, Recherche Scientifique, Financement de recherche, Bourse de recherche, Institut de recherche, Subvention de recherche, Projet de recherche, Bourse d'études, Subvention, Partenariat, Étudiant, Université, Éducation",,,"Conseil de recherches en sciences humaines"
"https://www.sshrc-crsh.gc.ca/transparency-transparence/disclosure-divulgation/contracts-contrats/2009/1_quarter-semestre-fra.aspx","fr","Conseil de recherches en sciences humaine - Divulgation proactive - Dépenses relatives aux contrats","false",,,,,,,,"2012-11-29T00:00:00Z","2020-03-31T03:01:44.428Z",,"Sciences humaines, Recherche, Recherche Scientifique, Financement de recherche, Bourse de recherche, Institut de recherche, Subvention de recherche, Projet de recherche, Bourse d'études, Subvention, Partenariat, Étudiant, Université, Éducation",,,"Conseil de recherches en sciences humaines"
"https://www.sshrc-crsh.gc.ca/transparency-transparence/disclosure-divulgation/contracts-contrats/2010/2_quarter-semestre-fra.aspx","fr","Conseil de recherches en sciences humaine - Divulgation proactive - Dépenses relatives aux contrats","false",,,,,,,,"2012-11-29T00:00:00Z","2020-03-31T03:01:44.881Z",,"Sciences humaines, Recherche, Recherche Scientifique, Financement de recherche, Bourse de recherche, Institut de recherche, Subvention de recherche, Projet de recherche, Bourse d'études, Subvention, Partenariat, Étudiant, Université, Éducation",,,"Conseil de recherches en sciences humaines"
"https://www.sshrc-crsh.gc.ca/transparency-transparence/disclosure-divulgation/contracts-contrats/2012/1_quarter-semestre-fra.aspx","fr","Dépenses relatives aux contrats – du 1er avril 2012 au 30 juin 2012","false",,,,,,,,"2012-11-29T00:00:00Z","2020-03-31T03:01:45.407Z",,"Sciences humaines, Recherche, Recherche Scientifique, Financement de recherche, Bourse de recherche, Institut de recherche, Subvention de recherche, Projet de recherche, Bourse d'études, Subvention, Partenariat, Étudiant, Université, Éducation",,,"Conseil de recherches en sciences humaines"
"https://www.sshrc-crsh.gc.ca/transparency-transparence/disclosure-divulgation/contracts-contrats/2012/2_details_quarter-semestre-fra.aspx","fr","Dépenses relatives aux contrats – du 1er avril 2012 au 30 juin 2012","false",,,,,,,,"2012-11-29T00:00:00Z","2020-03-31T03:01:45.789Z",,"Sciences humaines, Recherche, Recherche Scientifique, Financement de recherche, Bourse de recherche, Institut de recherche, Subvention de recherche, Projet de recherche, Bourse d'études, Subvention, Partenariat, Étudiant, Université, Éducation",,,"Conseil de recherches en sciences humaines"
"https://www.sshrc-crsh.gc.ca/transparency-transparence/disclosure-divulgation/contracts-contrats/2013/1_quarter-semestre-fra.aspx","fr","Dépenses relatives aux contrats - 1er avril 2013 - 30 juin 2013","false",,,,,,,,"2012-11-29T00:00:00Z","2020-03-31T03:01:46.311Z",,"Sciences humaines, Recherche, Recherche Scientifique, Financement de recherche, Bourse de recherche, Institut de recherche, Subvention de recherche, Projet de recherche, Bourse d'études, Subvention, Partenariat, Étudiant, Université, Éducation",,,"Conseil de recherches en sciences humaines"
"https://www.sshrc-crsh.gc.ca/transparency-transparence/disclosure-divulgation/contracts-contrats/2014/2_quarter-semestre-fra.aspx","fr","Dépenses relatives aux contrats - 1er juillet 2014 - 30 septembre 2014","false",,,,,,,,"2012-11-29T00:00:00Z","2020-03-31T03:01:46.921Z",,"Sciences humaines, Recherche, Recherche Scientifique, Financement de recherche, Bourse de recherche, Institut de recherche, Subvention de recherche, Projet de recherche, Bourse d'études, Subvention, Partenariat, Étudiant, Université, Éducation",,,"Conseil de recherches en sciences humaines"
"https://www.sshrc-crsh.gc.ca/transparency-transparence/disclosure-divulgation/contracts-contrats/2014/4_details_quarter-semestre-fra.aspx","fr","Dépenses relatives aux contrats - janvier 2015 - 31 mars 2015","false",,,,,,,,"2012-11-29T00:00:00Z","2020-03-31T03:01:47.474Z",,"Sciences humaines, Recherche, Recherche Scientifique, Financement de recherche, Bourse de recherche, Institut de recherche, Subvention de recherche, Projet de recherche, Bourse d'études, Subvention, Partenariat, Étudiant, Université, Éducation",,,"Conseil de recherches en sciences humaines"
"https://www.sshrc-crsh.gc.ca/transparency-transparence/disclosure-divulgation/contracts-contrats/2015/2_quarter-semestre-fra.aspx","fr","Dépenses relatives aux contrats - 1er juillet 2015 - 30 septembre 2015","false",,,,,,,,"2012-11-29T00:00:00Z","2020-03-31T03:01:47.973Z",,"Sciences humaines, Recherche, Recherche Scientifique, Financement de recherche, Bourse de recherche, Institut de recherche, Subvention de recherche, Projet de recherche, Bourse d'études, Subvention, Partenariat, Étudiant, Université, Éducation",,,"Conseil de recherches en sciences humaines"
"https://www.sshrc-crsh.gc.ca/transparency-transparence/disclosure-divulgation/contracts-contrats/2016/4_details_quarter-semestre-fra.aspx","fr","Dépenses relatives aux contrats du 1er janvier 2017 - 31 mars 2017","false",,,,,,,,"2012-11-29T00:00:00Z","2020-03-31T03:01:48.341Z",,"Sciences humaines, Recherche, Recherche Scientifique, Financement de recherche, Bourse de recherche, Institut de recherche, Subvention de recherche, Projet de recherche, Bourse d'études, Subvention, Partenariat, Étudiant, Université, Éducation",,,"Conseil de recherches en sciences humaines"
"https://www.sshrc-crsh.gc.ca/transparency-transparence/disclosure-divulgation/contracts-contrats/2016/4_quarter-semestre-fra.aspx","fr","Dépenses relatives aux contrats du 1er janvier 2017 - 31 mars 2017","false",,,,,,,,"2012-11-29T00:00:00Z","2020-03-31T03:01:48.872Z",,"Sciences humaines, Recherche, Recherche Scientifique, Financement de recherche, Bourse de recherche, Institut de recherche, Subvention de recherche, Projet de recherche, Bourse d'études, Subvention, Partenariat, Étudiant, Université, Éducation",,,"Conseil de recherches en sciences humaines"
"https://www.sshrc-crsh.gc.ca/transparency-transparence/disclosure-divulgation/expenses-depenses/2003/halliwell_expenses-depenses2003-fra.aspx","fr","Divulgation proactive - Conseil de recherches en sciences humaine","false","Janet Halliwell, Vice-présidente exécutive",,,,,,,"2012-11-29T00:00:00Z","2020-03-31T03:01:49.380Z",,"Sciences humaines, Recherche, Recherche Scientifique, Financement de recherche, Bourse de recherche, Institut de recherche, Subvention de recherche, Projet de recherche, Bourse d'études, Subvention, Partenariat, Étudiant, Université, Éducation",,,"Conseil de recherches en sciences humaines"
"https://www.sshrc-crsh.gc.ca/transparency-transparence/disclosure-divulgation/expenses-depenses/2003/peers_expenses-depenses2003-fra.aspx","fr","Divulgation proactive - Conseil de recherches en sciences humaine","false","Douglas Peers, Vice-président par intérim, Programmes",,,,,,,"2012-11-29T00:00:00Z","2020-03-31T03:01:49.914Z",,"Sciences humaines, Recherche, Recherche Scientifique, Financement de recherche, Bourse de recherche, Institut de recherche, Subvention de recherche, Projet de recherche, Bourse d'études, Subvention, Partenariat, Étudiant, Université, Éducation",,,"Conseil de recherches en sciences humaines"
"https://www.sshrc-crsh.gc.ca/transparency-transparence/disclosure-divulgation/expenses-depenses/2003/renaud_expenses-depenses2003-fra.aspx","fr","Divulgation proactive - Conseil de recherches en sciences humaine","false","Marc Renaud, Président",,,,,,,"2012-11-29T00:00:00Z","2020-03-31T03:01:50.422Z",,"Sciences humaines, Recherche, Recherche Scientifique, Financement de recherche, Bourse de recherche, Institut de recherche, Subvention de recherche, Projet de recherche, Bourse d'études, Subvention, Partenariat, Étudiant, Université, Éducation",,,"Conseil de recherches en sciences humaines"
"https://www.sshrc-crsh.gc.ca/transparency-transparence/disclosure-divulgation/expenses-depenses/2004/cavallin_travel-voyage_m2004-fra.aspx","fr","Divulgation proactive - Conseil de recherches en sciences humaine","false","Remboursement des dépenses de la haute direction du CRSH",,,,,,,"2012-11-29T00:00:00Z","2020-03-31T03:01:51.426Z",,"Sciences humaines, Recherche, Recherche Scientifique, Financement de recherche, Bourse de recherche, Institut de recherche, Subvention de recherche, Projet de recherche, Bourse d'études, Subvention, Partenariat, Étudiant, Université, Éducation",,,"Conseil de recherches en sciences humaines"
"https://www.sshrc-crsh.gc.ca/transparency-transparence/disclosure-divulgation/expenses-depenses/2004/cavallin_expenses-depenses_m2004-fra.aspx","fr","Divulgation proactive - Conseil de recherches en sciences humaine","false","Remboursement des dépenses de la haute direction du CRSH",,,,,,,"2012-11-29T00:00:00Z","2020-03-31T03:01:52.279Z",,"Sciences humaines, Recherche, Recherche Scientifique, Financement de recherche, Bourse de recherche, Institut de recherche, Subvention de recherche, Projet de recherche, Bourse d'études, Subvention, Partenariat, Étudiant, Université, Éducation",,,"Conseil de recherches en sciences humaines"
"https://www.sshrc-crsh.gc.ca/transparency-transparence/disclosure-divulgation/expenses-depenses/2004/renaud_travel-voyage_m2004-fra.aspx","fr","Divulgation proactive - Conseil de recherches en sciences humaine","false","Remboursement des dépenses de la haute direction du CRSH",,,,,,,"2012-11-29T00:00:00Z","2020-03-31T03:01:52.837Z",,"Sciences humaines, Recherche, Recherche Scientifique, Financement de recherche, Bourse de recherche, Institut de recherche, Subvention de recherche, Projet de recherche, Bourse d'études, Subvention, Partenariat, Étudiant, Université, Éducation",,,"Conseil de recherches en sciences humaines"
"https://www.sshrc-crsh.gc.ca/transparency-transparence/disclosure-divulgation/expenses-depenses/2004/renaud_expenses-depenses_s2004-fra.aspx","fr","Divulgation proactive - Conseil de recherches en sciences humaine","false","Marc Renaud, président",,,,,,,"2012-11-29T00:00:00Z","2020-03-31T03:01:53.118Z",,"Sciences humaines, Recherche, Recherche Scientifique, Financement de recherche, Bourse de recherche, Institut de recherche, Subvention de recherche, Projet de recherche, Bourse d'études, Subvention, Partenariat, Étudiant, Université, Éducation",,,"Conseil de recherches en sciences humaines"
"https://www.sshrc-crsh.gc.ca/transparency-transparence/disclosure-divulgation/expenses-depenses/2005/durocher_travel-voyage_j2005-fra.aspx","fr","Divulgation proactive - Conseil de recherches en sciences humaine","false","Remboursement des dépenses de la haute direction du CRSH",,,,,,,"2012-11-29T00:00:00Z","2020-03-31T03:01:53.367Z",,"Sciences humaines, Recherche, Recherche Scientifique, Financement de recherche, Bourse de recherche, Institut de recherche, Subvention de recherche, Projet de recherche, Bourse d'études, Subvention, Partenariat, Étudiant, Université, Éducation",,,"Conseil de recherches en sciences humaines"
"https://www.sshrc-crsh.gc.ca/transparency-transparence/disclosure-divulgation/expenses-depenses/2005/renaud_expenses-depenses_j2005-fra.aspx","fr","Divulgation proactive - Conseil de recherches en sciences humaine","false","Remboursement des dépenses de la haute direction du CRSH",,,,,,,"2012-11-29T00:00:00Z","2020-03-31T03:01:54.522Z",,"Sciences humaines, Recherche, Recherche Scientifique, Financement de recherche, Bourse de recherche, Institut de recherche, Subvention de recherche, Projet de recherche, Bourse d'études, Subvention, Partenariat, Étudiant, Université, Éducation",,,"Conseil de recherches en sciences humaines"
"https://www.sshrc-crsh.gc.ca/transparency-transparence/disclosure-divulgation/expenses-depenses/2005/halliwell_hospitality-accueil_m2005-fra.aspx","fr","Divulgation proactive - Conseil de recherches en sciences humaine","false","Remboursement des dépenses de la haute direction du CRSH",,,,,,,"2012-11-29T00:00:00Z","2020-03-31T03:01:55.532Z",,"Sciences humaines, Recherche, Recherche Scientifique, Financement de recherche, Bourse de recherche, Institut de recherche, Subvention de recherche, Projet de recherche, Bourse d'études, Subvention, Partenariat, Étudiant, Université, Éducation",,,"Conseil de recherches en sciences humaines"
"https://www.sshrc-crsh.gc.ca/transparency-transparence/disclosure-divulgation/expenses-depenses/2005/shapson_travel-voyage_s2005-fra.aspx","fr","Divulgation proactive - Conseil de recherches en sciences humaine","false","Remboursement des dépenses de la haute direction du CRSH",,,,,,,"2012-11-29T00:00:00Z","2020-03-31T03:01:56.141Z",,"Sciences humaines, Recherche, Recherche Scientifique, Financement de recherche, Bourse de recherche, Institut de recherche, Subvention de recherche, Projet de recherche, Bourse d'études, Subvention, Partenariat, Étudiant, Université, Éducation",,,"Conseil de recherches en sciences humaines"
"https://www.sshrc-crsh.gc.ca/transparency-transparence/disclosure-divulgation/expenses-depenses/2006/dunne_expenses-depenses_m2006-fra.aspx","fr","Divulgation proactive - Conseil de recherches en sciences humaine","false","Remboursement des dépenses de la haute direction du CRSH",,,,,,,"2012-11-29T00:00:00Z","2020-03-31T03:01:56.760Z",,"Sciences humaines, Recherche, Recherche Scientifique, Financement de recherche, Bourse de recherche, Institut de recherche, Subvention de recherche, Projet de recherche, Bourse d'études, Subvention, Partenariat, Étudiant, Université, Éducation",,,"Conseil de recherches en sciences humaines"
"https://www.sshrc-crsh.gc.ca/transparency-transparence/disclosure-divulgation/expenses-depenses/2006/gaffield_hospitality-accueil_d2006-fra.aspx","fr","Divulgation proactive - Conseil de recherches en sciences humaine","false","Remboursement des dépenses de la haute direction du CRSH",,,,,,,"2012-11-29T00:00:00Z","2020-03-31T03:01:57.226Z",,"Sciences humaines, Recherche, Recherche Scientifique, Financement de recherche, Bourse de recherche, Institut de recherche, Subvention de recherche, Projet de recherche, Bourse d'études, Subvention, Partenariat, Étudiant, Université, Éducation",,,"Conseil de recherches en sciences humaines"
"https://www.sshrc-crsh.gc.ca/transparency-transparence/disclosure-divulgation/expenses-depenses/2006/gaffield_hospitality-accueil_s2006-fra.aspx","fr","Divulgation proactive - Conseil de recherches en sciences humaine","false","Remboursement des dépenses de la haute direction du CRSH",,,,,,,"2012-11-29T00:00:00Z","2020-03-31T03:01:57.774Z",,"Sciences humaines, Recherche, Recherche Scientifique, Financement de recherche, Bourse de recherche, Institut de recherche, Subvention de recherche, Projet de recherche, Bourse d'études, Subvention, Partenariat, Étudiant, Université, Éducation",,,"Conseil de recherches en sciences humaines"
"https://www.sshrc-crsh.gc.ca/transparency-transparence/disclosure-divulgation/expenses-depenses/2006/halliwell_hospitality-accueil_d2006-fra.aspx","fr","Divulgation proactive - Conseil de recherches en sciences humaine","false","Remboursement des dépenses de la haute direction du CRSH",,,,,,,"2012-11-29T00:00:00Z","2020-03-31T03:01:58.300Z",,"Sciences humaines, Recherche, Recherche Scientifique, Financement de recherche, Bourse de recherche, Institut de recherche, Subvention de recherche, Projet de recherche, Bourse d'études, Subvention, Partenariat, Étudiant, Université, Éducation",,,"Conseil de recherches en sciences humaines"
"https://www.sshrc-crsh.gc.ca/transparency-transparence/disclosure-divulgation/expenses-depenses/2005/shapson_expenses-depenses_d2005-fra.aspx","fr","Divulgation proactive - Conseil de recherches en sciences humaine","false","Remboursement des dépenses de la haute direction du CRSH",,,,,,,"2012-11-29T00:00:00Z","2020-03-31T03:01:58.429Z",,"Sciences humaines, Recherche, Recherche Scientifique, Financement de recherche, Bourse de recherche, Institut de recherche, Subvention de recherche, Projet de recherche, Bourse d'études, Subvention, Partenariat, Étudiant, Université, Éducation",,,"Conseil de recherches en sciences humaines"
"https://www.sshrc-crsh.gc.ca/transparency-transparence/disclosure-divulgation/expenses-depenses/2006/halliwell_hospitality-accueil_m2006-fra.aspx","fr","Divulgation proactive - Conseil de recherches en sciences humaine","false","Remboursement des dépenses de la haute direction du CRSH",,,,,,,"2012-11-29T00:00:00Z","2020-03-31T03:01:58.887Z",,"Sciences humaines, Recherche, Recherche Scientifique, Financement de recherche, Bourse de recherche, Institut de recherche, Subvention de recherche, Projet de recherche, Bourse d'études, Subvention, Partenariat, Étudiant, Université, Éducation",,,"Conseil de recherches en sciences humaines"
"https://www.sshrc-crsh.gc.ca/transparency-transparence/disclosure-divulgation/expenses-depenses/2006/yasmeen_travel-voyage_d2006-fra.aspx","fr","Divulgation proactive - Conseil de recherches en sciences humaine","false","Remboursement des dépenses de la haute direction du CRSH",,,,,,,"2012-11-29T00:00:00Z","2020-03-31T03:01:59.469Z",,"Sciences humaines, Recherche, Recherche Scientifique, Financement de recherche, Bourse de recherche, Institut de recherche, Subvention de recherche, Projet de recherche, Bourse d'études, Subvention, Partenariat, Étudiant, Université, Éducation",,,"Conseil de recherches en sciences humaines"
